what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1338339762593
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.openLocalFile",1338339762599
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1338339763293
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1338339763465
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338339767571
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1338339768544
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1338339769812
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1338339769812
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1338339770946
closed,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1338339770946
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338339772710
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338339775375
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1338339775561
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1338339775621
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.openLocalFile",1338339775676
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1338339776615
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1338339776736
started,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1338339776789
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1338339776885
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1338339776885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338339785674
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338339788031
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1338339788285
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1338339788420
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.openLocalFile",1338339788427
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1338339789988
closed,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1338339789988
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338339793002
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338339799809
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1338339800085
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1338339800228
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.openLocalFile",1338339800234
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1338339802294
closed,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1338339802296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338339813334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338339888863
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1338339889787
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1338339890339
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1338339890420
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1338339890527
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1338339890645
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1338339890647
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1338339890888
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1338339890917
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1338339891712
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1338339891764
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.openLocalFile",1338339891785
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1338339897608
closed,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1338339897608
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338339901786
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338341068608
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338341086819
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1338341125137
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1338341156499
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1338341157474
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338341165123
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1338341348138
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1338341348168
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1338341349332
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1338341349456
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1338341349676
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1338341349816
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1338341350043
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1338341353720
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338341355338
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1338341357318
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1338341358306
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1338341358579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338341361447
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1338341361502
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1338341361502
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338341366885
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338341370346
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1338341370970
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1338341371046
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.openLocalFile",1338341371047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338341377702
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338341384294
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338341501838
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338341724322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338341735582
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338341741358
error,log,,,"Unhandled event loop exception",1338341741738
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1338341744524
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338341748446
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338341750003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338342014893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338344659097
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1338344659343
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1338344662614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338344667064
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338344667112
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338344667124
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338344713032
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1338344714099
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1338344714894
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338344720957
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338346369804
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338346371586
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338346659525
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1338346661679
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1338346663055
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338346664162
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338346694607
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1338346697895
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1338346699866
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1338346700066
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1338346702815
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1338346710268
closed,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1338346710268
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1338346710828
closed,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1338346710828
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1338346710993
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338346715444
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338346717175
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.openLocalFile",1338346717204
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338346722462
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338346722490
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338346722496
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338348482869
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338348484075
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338348643656
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338348952165
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338349046744
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338352771824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338352842204
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1338352842218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338352859246
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338352907624
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1338352907638
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338352911363
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338352917469
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338352920302
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1338352957871
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338352959453
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1338352959470
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1338352979032
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338352989304
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338353004395
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1338353004414
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338353007198
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338353007624
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1338353010917
started,bundle,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms",1338353012104
started,bundle,com.android.ide.eclipse.traceview,18.0.0.v201203301601-306762,"com.android.ide.eclipse.traceview",1338353018516
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338353019113
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338353020754
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338353045333
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338353103354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338353104549
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338353105996
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338353113002
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338353192492
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338353198498
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338353205266
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338353237169
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338353601385
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1338353604427
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1338353635102
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338353651092
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1338353652871
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1338353690133
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1338353711255
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338353711755
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338353712503
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1338353739180
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1338353792737
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338353793080
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338353793345
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1338353798103
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1338353804368
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338353811498
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338353837347
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338353837409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338353837425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338353859920
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1338353881043
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338353891307
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338353915456
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1338353930832
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1338353936713
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338354063167
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338354274036
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1338354274056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338354281396
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338354281443
